Country Name,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
IDA blend,IDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559606274793.882,591347395019.383,624467631725.853,638188533637.47,658746229625.963,688779498273.94,733321866515.32,761054875841.909,790867511546.013,821639049030.975,872509931852.563,929805219285.156,1005039843676.07,1077967540357.64,1190913165035.08,1302743924131.44,1421002910618.48,1542287159836.91,1633544079322.31,1736085319707.59,1851768344511.24,1974826416168.77,2058300156609.96,2190844523798.44,2346390603562.84,2434705176605.05,2482560928686.56,2601587785634.98,2770629990179.13,2883278543229.67,2882827435439.59,
Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558774614906.229,617599563136.178,672717169389.859,733401200225.154,805541513527.764,890036966195.71,977192086623.17,1041413997184.03,914893141070.981,935444860651.984,1003409878357.44,1062779719417.25,1128166279136.92,1204049454381.46,1298670016319.68,1415353361050.54,1538398895700.02,1679958456542.15,1815628705517.81,1914153967345.5,2056981019927.07,2229511719014.97,2413435225696.69,2535041372928.96,2622251600815.57,2647706548803.03,2744896640112.26,2894125530220.37,3116958911116.03,3331807553957.09,3302178323256.0,
IDA only,IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536810359500.908,563758739648.206,580092583785.703,606489091624.404,622075824861.925,667457951965.441,714280408064.085,763865502348.971,803088318313.801,848265233532.652,904283752114.942,969147569078.648,1022128961494.89,1092713071801.21,1189835703907.79,1305452636969.47,1432634699907.51,1567278606094.77,1695732980606.64,1783476920501.17,1920072086557.23,2039254668306.04,2133741246041.01,2334232160906.57,2539212420300.71,2673624581455.78,2857483915951.79,3056967216791.74,3303072041308.55,3553833271490.12,3638591878273.24,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048721458860.23,1095644743985.09,1182049975428.68,1267556224161.08,1380831944079.4,1516570791568.9,1660928910357.75,1759096527697.86,1888909813756.38,2085682732543.69,2214209383960.06,2371931984607.47,2501105223095.37,2747800522348.92,3045344755474.08,3389017492184.65,3773022708578.03,4171185449753.47,4383576794711.13,4764254227921.92,5229333741119.76,5618380734786.9,6153155415797.75,6477517561942.86,6781021982581.72,7159798324012.18,7735001687457.93,8276934253114.33,9029375940711.86,9562005607605.22,8975476834845.41,
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48266983754.5587,50862124335.6919,53760482983.7502,56516660794.3766,61046017569.8411,68330810592.2681,74479695877.7567,83169527436.6678,93160874913.4191,101534472721.861,114937781530.339,125913026708.098,138491150176.63,145006254388.979,157654881390.544,168336054806.382,189031071361.395,205753854699.141,198299092484.809,188086899356.917,197012924027.343,206471050963.725,213241082189.65,221160036389.277,238002440659.259,324570321087.434,339999799820.973,373770580497.352,411558994160.667,431161114188.208,465413104314.265,
"Iran, Islamic Rep.",IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405678109494.681,471389262572.439,495932258076.65,512908318487.111,516139215449.915,538998362521.783,577392545412.813,590646028653.897,610280250371.288,624877009212.093,675955891323.579,696679678545.651,759270638672.037,840746935458.536,901231794002.663,958947642349.376,1037363705684.15,1152107949767.8,1177464322047.07,1198392752461.62,1282648743150.82,1344086183911.39,1204868695388.78,1168173442990.26,1180245347698.22,1066588920477.83,1114814815036.12,1172665437001.49,1128459783071.41,1070680601853.69,1120299139584.01,
Iraq,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47883474186.3519,64936631855.0986,86611272341.6721,91870539838.8004,95785489865.231,108288887630.378,133634845901.949,182244439910.561,217381027435.822,259847323269.002,270224435739.815,251994049035.97,162581938193.032,256084692644.573,268476401388.291,292218765526.546,305726586077.155,337318189594.393,351375625502.977,378229231184.638,415269270855.8,483559417994.869,515106414386.02,477915775957.398,347324222790.713,345187247265.842,395294585902.049,415446982060.298,448054694317.543,382384287941.314,
Iceland,ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403700706.86113,6660756005.99043,7286037601.20486,7870935169.44779,8198700509.48308,8374029903.19514,9083647680.12818,9375292903.83657,9467117162.39651,10402566195.3671,11074925909.5813,12060245455.1024,12918593643.0796,13879915595.1021,13333702097.3425,12650175257.2892,13059433954.0833,13471498420.0286,14378252058.9283,15058763610.4313,16276450019.0689,17939410954.5851,19106258173.1223,20179627055.8535,21017252183.8605,19648531128.3253,
Israel,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109562876046.747,118292109467.005,125053690566.982,131769815403.094,138397458398.735,156918207268.263,160618483727.785,165761176038.417,159517989860.138,171851539217.979,172239166012.23,181286708934.43,197547119022.741,201065379259.698,205568514055.458,219864969763.066,237915785308.268,251920597832.105,276637325676.912,282342233389.766,297241729645.699,323407941272.97,340875586977.724,354478124346.045,362196492248.562,363897671288.118,
Italy,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056545808814.71,1109079922325.13,1143817822577.35,1160944952823.99,1211242032030.65,1272340233780.04,1310778391331.27,1358305334702.8,1423867357310.84,1457193715148.05,1541560741083.81,1597196870606.33,1639680554324.34,1673369455669.35,1704871904435.45,1746657911754.7,1886980489571.51,1995154074533.5,2089717925618.93,2044870825840.8,2084101618229.3,2173169963370.93,2172383785077.79,2187377576803.98,2200255257934.9,2240921139199.72,2420671363968.59,2517184209191.25,2600325592797.6,2648041042436.58,2491058669338.13,
Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11525745251.5262,12492019705.6012,13026555463.5416,14591130682.192,15108875759.8851,15788191065.0051,16058982899.5962,16159722979.4259,15960100463.3245,16360156939.7652,16872854997.5817,17474853987.2701,18105809166.547,19118195450.3434,19892783422.9377,20695771853.1773,21940221747.5853,22852210774.9206,23107608374.1713,22272019167.2491,22203226227.1507,23059255170.7083,23269052381.302,24136041839.9217,24568341334.6002,25418047671.9003,26720444470.3245,28040446746.5718,29256359453.0386,30044342031.9727,27365793256.5348,
Jordan,JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15640441597.818,16429453133.8094,19215183018.671,20553267926.5833,22035788118.8725,23892920567.0696,24838172469.9251,26118779736.2188,27208349486.6004,28536735234.0235,30413339069.5785,32718358526.3686,35158185254.8024,37301445215.9817,41587409068.1872,46376323557.6834,51646570505.6148,57370086831.8191,62715905413.5377,66368704464.8848,68696293678.2566,72050912802.1938,74340200743.3286,79416620026.0514,81884118369.6983,87705168918.814,90248991241.283,97893384208.996,102182592619.634,106040522903.032,105653602156.762,
Japan,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466212851047.55,2636747270152.85,2719707443885.29,2769753954197.59,2856992786468.72,2993644735915.0,3143992144629.41,3229588924781.63,3224451308869.43,3258971755243.63,3461199212871.49,3552841434344.91,3647933229747.3,3753919256711.54,3938955753801.61,4110440479265.64,4300322202225.7,4482081297524.2,4517267516318.56,4295629000666.77,4525401285474.55,4629400479632.82,4799612889015.1,5021591088716.88,5034454618847.27,5199915217476.25,5158900389806.61,5262254961496.86,5339831831131.11,5380978414306.42,5334236727898.19,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135124515124.673,124327752581.076,120421533834.717,111934547288.13,99919896306.5815,93649877714.5458,95841399769.1126,99213641684.7431,98424035540.7887,102540902534.827,115106829629.083,133511879622.689,148914845814.547,165786607544.418,186593928429.762,211069625230.693,240724925596.636,269191509198.355,283483750660.42,289072627667.141,313789244539.423,344049455918.982,369966257833.272,417452192395.491,427478309972.205,407416193706.814,423833478989.461,448472613650.923,478069211018.743,508500627079.684,501763358130.07,
Kenya,KEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39602389546.9735,41530530810.1203,42137373521.1304,43288528149.8939,45376952598.6209,48369794606.6709,51297973515.6989,52463237813.3569,54799303105.8205,56872074362.7921,58492118529.6441,62034542350.7941,63360389600.7193,66429585634.3133,71700062776.39,78300482086.5969,85891377025.4172,94240910758.559,96297183964.1467,100240072411.037,109580067013.381,117598023944.482,125522808170.927,141004102766.73,156802076160.131,176337929151.66,192816361927.952,211108856550.069,228346393361.981,244000006580.489,246159914957.767,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11174326387.0019,10634516102.1763,9371743946.67833,8110735762.59827,6620092967.43689,6392318517.26846,6970515568.11723,7798663092.41751,8053775872.21069,8468736633.52562,9129340048.13159,9826070516.84495,9979766410.8225,10879736520.3682,11957722708.9396,12308557478.0083,13074519434.8195,14572681433.0727,16104295063.2556,16695427084.9748,16810323179.3687,18183659161.1761,20287689142.3113,23123731105.9622,24986584383.7428,25107317901.3392,28459201788.3159,31280403475.28,33235152784.0937,35384771007.0096,32725536057.0348,
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11260380274.7196,7497552261.05623,8412856105.57551,9072125780.86036,9604335894.0774,10167135112.7162,11624352502.366,13071870191.9584,14447101551.6206,15641120651.0741,17286715656.1552,19587772827.8937,22874162700.7301,26104736362.1903,29543563153.8646,32133608684.5981,32406650490.3472,34739220891.8227,37972104979.2572,42401242881.6309,45764054822.9921,48654438003.1038,52598070984.9859,57941724641.124,62890960721.9283,69211177545.2806,75416087630.83,73922606105.4913,
Kiribati,KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91271620.8121363,94358209.3938994,97355114.5857861,100529394.128525,104446400.619821,106636537.952457,110429510.538863,114277576.551986,123141747.688493,122997831.466017,133606630.03995,134529291.847522,141833067.877164,147365520.849015,148867155.007165,161105247.58944,165898801.386187,173821946.536108,173496923.389248,176223046.058802,176629390.892592,183193874.199218,195507974.088205,207323955.910067,209685754.722391,233708413.48396,248293861.09446,255212702.26017,271208401.718828,286888830.696745,284691758.753636,
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376599055.155013,382074854.692704,407464379.222198,445495141.695337,479131614.970807,515511707.361286,555622572.071542,604151518.6329,607977587.20753,636614418.511781,716208964.751455,770369443.520972,793257983.19118,776208120.129518,828960379.879446,937976418.992586,996799847.059593,1029724331.75009,1114015533.76167,1077070309.37803,1082981618.78585,1125819317.71496,1071905767.74454,1114932892.81002,1216092177.83739,1224877737.15076,1336856082.39181,1404083723.57456,1476615979.65475,1575118644.34066,1364551367.82,
"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358187125246.697,410211321362.576,445566678589.937,487498211137.348,544057830051.644,608871842065.342,668944044114.198,722468658677.207,693124625328.878,783492526099.428,871475638525.286,934349291854.747,1019446685620.94,1058222737252.78,1143105567943.22,1213618156671.84,1302227991055.99,1414985950534.54,1468996086974.66,1454994406417.93,1572680440074.07,1625275455251.2,1684562928828.18,1726902752731.95,1792600237630.01,1933588947770.48,2026967821102.36,2103651261121.49,2220442287180.66,2225803913777.2,2344337686734.47,
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59140046432.8731,81120329821.0381,89842174525.7959,96182395648.7574,98536146909.9278,102778836081.098,107741812600.975,107342052361.42,114893568377.958,117664154640.361,123128154374.4,147144148591.59,166579243101.598,189991044475.665,210450021206.569,229051287885.45,239297034148.458,224059434740.373,221297604001.787,247672823742.859,276884442786.982,275263666389.691,258670095308.753,181157353237.842,176814346747.18,206275309887.727,213860114613.958,218608336017.205,202027473309.869,
Latin America & Caribbean (excluding high income),LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431940980378.58,2591936577443.81,2714950929909.41,2846048749141.83,3066619237899.58,3155069803659.09,3334907907239.52,3566012215338.83,3691821052495.34,3760565087725.93,3986049468463.48,4087227371080.94,4187495682161.06,4376180324645.62,4734813289294.43,5082630489736.21,5542858420351.06,6000894831629.23,6402239734222.03,6384901635815.46,6889798702336.33,7426002371130.34,7654093206239.73,8001304619669.83,8265777322911.95,8235100587989.98,8454640698851.69,8899575334923.66,9251493037228.61,9461213067563.52,8969176323714.57,
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365385751.01545,4706917150.27352,5081845330.52932,5509891389.93604,6086703839.02816,6651281743.24977,7242324414.54405,7878428039.30694,8283204711.76079,9016737929.60325,9752854227.67504,10540006231.7053,11340427710.3173,12251831520.4986,13381581512.544,14779141490.8773,16538791520.2944,18273244310.4376,20086359307.7915,21757808473.7906,23888227744.287,26347634541.0467,31202113957.7343,34600073063.9711,39000303251.926,41582719416.4998,46849968684.2159,50463792572.0591,54904078195.3688,58934210741.8113,59944517602.7362,
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10754783393.4842,16616283725.1764,19788643210.9018,22438578483.0262,24775275264.0426,26926014318.0437,30513514071.0388,31386810040.6392,32903578467.2953,33203208482.2531,34400962172.877,36505377358.4334,38352205919.1944,40325090855.3231,44176734472.8303,46776262343.9248,48938547057.1298,54932056162.7178,61079319348.6207,67842333337.1124,74106430636.3285,76310623815.5679,82065263549.5781,88557944126.3251,94098982393.9175,98682397703.474,104309743684.636,109403614953.094,110123422264.826,104066784646.533,82714619566.5569,
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829657672.65436,2976170338.48241,3137011610.8535,2232050855.57664,2352193038.98606,2553556314.18922,2842453825.8773,3197126771.90478,3492215618.73918,3705355945.68908,3977186653.78256,4393239184.19532,4981473347.00206,5894234690.75941,6181038115.72879,5869634044.10696,6558153165.56007,7355207879.35259,7618991332.72683,7563662895.79225,7426483408.61655,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91205951592.9343,96675513745.9538,97054365517.2104,97644210415.3266,112402952967.548,120579097289.918,139094545380.68,152619364179.002,166674442913.096,174448757419.77,174389766718.888,185280496395.06,71733711996.5322,152651325256.257,125579914377.392,90996326484.5627,78431959498.8301,72119611548.432,87115614620.6817,102706797809.041,107191362396.378,74527982058.1738,
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941327789.310988,976817203.580124,1078535417.2969,1110539480.09,1152385939.2555,1197119085.53531,1254665407.67946,1268236167.34298,1363135072.72165,1419745599.34067,1452191226.1255,1433466789.27574,1462204942.34418,1552874875.6465,1710573590.59275,1756619783.23652,1921899139.06203,2006911254.68825,2147208890.93694,2102372685.50467,2160982672.0972,2327094347.93733,2310594135.16849,2394488504.6185,2453549036.70769,2427466022.20243,2572974884.61843,2701367915.57793,2847178700.98411,2896152063.9817,2333893578.11305,
Latin America & Caribbean,LCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738594768654.12,2933923407421.55,3090871742412.55,3240481794974.23,3472888740476.7,3593173995064.84,3792729586233.66,4063193623327.01,4206600173958.94,4270680824412.98,4527618451327.5,4660566062087.89,4747237777951.83,4933382193017.25,5379108134248.6,5792535970741.38,6357499707499.61,6889557295556.0,7321566320509.0,7287617023293.64,7828582990491.5,8436485345863.73,8702207488408.04,9093169312372.23,9386499098682.84,9355201923181.02,9612848354891.34,10107722606605.9,10511489384179.3,10738444143188.1,10204960652661.9,
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469671796205.933,495942319721.291,512280054905.705,527992389483.322,544196559632.54,588408960113.552,633466962447.085,676558319900.724,711651613828.208,752703483116.061,803937467162.29,866321706355.426,923337022414.191,990697809448.45,1083817205330.77,1201957751055.8,1326517611810.49,1464202339916.17,1590758161206.79,1673105477499.34,1799856321519.95,1908448703499.41,2001432106837.4,2152853413587.26,2342496535596.49,2448134219984.3,2617319072203.3,2802524701236.27,3012512683904.09,3230590117323.84,3303611528069.18,
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229042096871.461,240381411213.488,246184199967.078,256754431723.003,265536000073.055,285076800397.015,306475698258.12,328609326780.034,344177153950.811,361354855435.963,382388508852.555,412122545254.064,435554076817.54,465561082440.299,506783707747.171,557312361428.697,609295920104.213,666177265470.784,717581635266.798,749636420342.963,811476303949.628,839365377029.989,817474012219.978,875856635163.06,969945457241.423,1031063091562.04,1122549666420.66,1184165205789.23,1259113808460.42,1338931483870.07,1368141495520.61,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39941097175.3291,43191227829.437,46119236072.1447,50470105333.8847,54434493965.7102,58632654852.8132,61975015939.12,67123965355.0553,71068723434.2775,75195282934.8044,81488854985.8475,81989294209.3868,86588197086.6786,93435315263.2568,101175371580.305,110838749943.562,122949606636.857,134833530455.682,145634986466.306,151938419569.196,166030136722.973,183744230021.17,210687556548.255,223389738314.381,233894955001.782,242360503475.594,259190046868.401,269853543169.891,285374282250.966,297019226357.243,289870303248.368,
Lower middle income,LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4104271670831.09,4341269633327.42,4563004214540.59,4743872655465.6,4954017921629.26,5294507888683.13,5702674310546.48,6003718892401.55,6145483138071.08,6510137325967.19,6956299758944.64,7394921326710.38,7861973500626.04,8524030675925.88,9333339613977.6,10218675284951.9,11219508941572.7,12320270089935.2,13065117967498.0,13765425738744.1,14849324574239.6,15887391073331.4,16998639559323.2,17906170569334.7,18660699164481.3,19225621997409.7,20269486527234.6,21493703515937.7,23085240070174.0,24365025048530.5,23767446432779.4,
Low & middle income,LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10772109287004.6,11355171835404.8,11838625253449.6,12469465108877.3,13121463486006.3,13960135222444.1,14987564654809.8,15976533788031.9,16337589916933.6,17229361065690.2,18652093722386.1,19800208135362.7,21067275645816.5,22770013258429.0,25193575254602.2,27880200723678.5,31344358585181.8,34958638331190.7,38101968804603.5,39734912408627.6,43280308819301.5,46992727851132.2,50308328049070.0,53310452496413.4,55581333505051.6,56665605682674.9,59228012902055.7,62852185483469.2,67525220254502.2,71195268184588.5,70705412709969.1,
Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383348620.42123,1529761722.52286,1673464549.63019,1773258252.14025,1919427796.21245,2024168034.06709,2176597674.94332,2297572893.70437,2359158936.80724,2404612887.30078,2553642572.13655,2702599816.6872,2765220360.79177,2945002584.12999,3075470575.95163,3281189803.72759,3523483057.50231,3769657980.10026,4055193386.155,4034806466.98773,4296782277.30353,4588943848.95465,4652464297.89504,5199255916.2663,5730193288.61063,6336395992.14007,6204961285.19335,5580816901.26206,5644911272.29686,5723765625.89174,5235831556.61087,
Late-demographic dividend,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5297382784142.95,5541766339285.55,5721077619868.33,6125045950397.93,6551424291923.77,7071625408546.48,7575966603172.68,8116787576396.55,8413229310441.24,8909957191748.2,9755593460298.63,10485226039335.8,11327747091690.2,12387463455657.6,13763582679693.6,15340053340715.6,17572164680512.8,19887054013431.1,22035064761709.8,23030295360127.0,25192507002558.2,27688423147298.8,29735851093704.3,31569285792148.3,32854979812346.0,33111597812212.4,34350150200341.6,36458827130556.6,39483905918969.1,41976079157760.0,42468512377651.4,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21510885803.6924,22991988086.3033,25274653839.3539,27551816437.1214,27562071462.9566,29556728349.0103,32750826451.054,36085824638.129,41213677498.5643,44004504384.8315,48211642533.947,53900690641.1624,61700398770.7228,66270586755.2437,57301696020.1793,62245258971.928,69297881709.4138,73809005494.2263,79034122256.3816,82647216574.0364,83761417312.2384,88700533710.4277,95492177900.2528,101909459943.576,107688223470.189,108666652765.217,
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11430049743.5083,12838039432.7905,13369544209.4954,14261367919.9476,15122449442.0445,15660682025.1114,16449037909.2476,17820582220.3094,18800386977.9634,21456887315.5603,24047659001.9595,24780691932.436,26135003699.075,27186564944.0508,29635355253.5302,31997220939.5338,37280877634.8846,40852146365.7102,44452842913.4099,43245323115.5974,45809177021.6867,48970848492.8168,51308724180.9019,54838614516.1038,58578323745.8406,61437308583.9496,65980119592.3436,68570197215.6406,71109228076.0453,72752104681.8145,74292443521.0431,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13704253738.9015,14269925057.2204,15783038156.1051,17034484418.8543,17703546279.4406,19033933297.3078,21138642491.9432,23289297251.1733,25306939200.6937,27787935472.885,31150175332.9959,35181623306.6266,40126467152.2268,42617061830.4138,36459248172.2411,37141185118.8692,39646142674.3108,43311586458.3971,45564452972.4338,47483513479.8355,49384358752.2535,52362211192.1741,55691171159.2716,59505432397.6235,61018882725.6109,59831227178.8209,
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9362302089.92745,10033092793.5671,11626499126.1792,12519376017.4967,13330460970.8477,14058599993.6497,14256014016.1659,14470422923.7099,13964383569.1231,13831929819.963,14953816518.8153,15723198113.9969,17395055600.3796,19780619956.1686,25722666867.0898,28665837852.0081,33487911384.3717,39365673877.5516,41492353875.7895,42341377072.4346,53596061052.8741,66543283702.9429,75587734812.7121,88662888143.3566,90217341071.9546,70022650971.9238,70409197227.4455,78534544016.2994,85618995062.0221,84958297972.0926,39542015915.733,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63749345503.832,70660973432.9195,70755211132.6839,71895921956.1531,81206100746.4838,78427314043.6418,89744679390.7094,89923770135.3571,97518322133.9155,99996017347.7581,104186959602.84,114265954836.287,119696543291.712,129187236500.533,139029206436.019,148078776964.196,164115797564.455,174476003673.646,188405513419.813,197898249083.893,207843489307.36,223315729951.264,226123984328.435,236669859661.439,229401963793.421,247207179584.528,253685437088.192,264212938334.625,279075124115.407,291465062302.723,276414104195.624,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400974486.66183,9010486263.71752,9322671040.09223,8810827934.86633,8636983076.45621,9016173227.31765,9775986405.69342,10705207615.2059,11623678408.0761,12819921774.7801,14210699086.4627,15343499608.0814,16228338903.7847,17834433607.222,16892170693.172,18302326301.4121,19771747983.6322,21054653399.4108,23960618216.0205,25218452232.6663,26233146016.6985,29732362696.7569,32101220495.8184,34285944983.7942,36183435515.6651,34067487353.7812,
Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14059947912.7984,13618767019.6688,14093613465.1905,14730650163.3562,15038877729.2062,15611962958.1473,16240284382.2249,17141247376.6663,18013168201.9048,19131944134.3453,20431379138.1988,22128171078.9618,19689099442.1851,22017079903.4677,23798425791.072,25706804724.3808,27914526451.9554,30301286794.8805,32964265020.8762,31894017422.9635,32465464441.7753,33666784883.2373,34211234495.3956,35256747642.2467,36701692063.5901,37486176943.1416,39996972856.607,40514544581.3034,42812543132.7296,45499086232.6789,42759373011.4071,
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569194921.86276,1723501768.74726,1901647670.27402,2067177687.21785,2226528636.12412,2363844377.17495,2320427418.5719,2528456473.94047,2929532794.57381,3189921611.1014,2857433736.09493,3712603229.17537,4106412499.60849,4583370938.93835,4284461794.62438,4649285283.17933,5153016194.53146,5438384433.88027,6140033356.58292,6957268404.30841,7628331940.20392,8279182674.90245,8963910866.51982,9924765453.23268,10797323505.0571,7266766963.6984,
Middle East & North Africa,MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939872124999.95,2181373583379.11,2330430655477.39,2442945852651.95,2543514258667.56,2661972858730.91,2838577256290.67,2984345930862.99,3163554875684.38,3268252494555.09,3567850919223.56,3693626939384.16,3809928749234.23,4057494069596.22,4506615623393.51,4861654157633.84,5280379097429.1,5700837545170.65,6073013999341.09,6166355066347.08,6549915550800.83,6919484548904.26,7292978858518.45,7391326463559.34,7395476548174.35,6782710144344.0,6763363698459.99,7159943164214.77,7423124473104.43,7613989839913.23,7438012519309.61,
Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678638337126.598,732220730350.647,778364132282.327,758505098210.813,812980906096.732,777809486586.036,845698498837.261,919184016850.251,977530077381.408,1018601794034.79,1096748841633.21,1116922418402.18,1137595954619.2,1184225231425.39,1263689147984.32,1341775400309.42,1485717815145.24,1560834850130.85,1653898166712.45,1636084641959.78,1740490293843.66,1911319122227.47,2012767821886.24,2064490858166.15,2173227410899.1,2230188837833.73,2383253006289.45,2460766209923.96,2535949723291.33,2534036206427.55,2378045114236.45,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92202656.5830387,95404446.2381323,104546579.895968,113452849.268631,122686396.647833,135546848.896493,123807647.936969,117898611.222207,118248657.18999,118450317.16,122738009.702617,133992146.982489,141204135.000777,141502373.57958,146691354.527739,154820539.776624,158946084.871418,168488355.381983,161151259.920814,167550822.903583,180806770.418592,183453427.557935,182680391.362427,193355151.314989,195060376.021983,200096495.730958,204851358.382562,215486698.704881,228548556.807465,248085876.125214,245533048.137354,
Middle income,MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10549101134167.9,11121009232052.9,11598390963895.8,12218690070450.5,12861691630712.0,13681484591248.1,14688037153479.0,15655555466827.7,16002172162232.1,16877054827260.6,18278424964522.9,19398054699907.1,20641990330092.7,22315190521578.2,24698095114573.7,27335153594083.9,30747654577538.6,34305577261436.7,37398093520175.5,38999614117946.5,42484277904521.7,46168710489562.1,49504013144908.7,52448927470132.1,54633966585339.0,55663236642313.0,58142065867162.0,61705820258381.0,66304787319621.8,69898797476971.3,69385056610024.5,
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028634695.506,10698030775.472,10223476470.9197,9684088018.31559,9716986146.34954,9810152444.18764,10108162373.5856,10437071539.3164,10937133597.785,11547068946.0865,12465693578.9215,12310864391.272,12919361273.203,13367483975.5764,14577415704.9365,15987036515.9264,17730064702.9364,19109131750.1355,21537249379.7326,22577870454.1063,23346919735.2578,24064126928.0264,24558761103.6171,26269629633.9931,27776148780.3682,28751910212.3222,31373344969.6016,32583049847.4236,34833677893.2904,36477587961.2498,35149444370.7043,
Mali,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6791299676.50546,7845591913.3977,7766108018.10273,8202384585.6769,8694205747.22757,8958269298.33934,9765941701.39042,10420605652.3162,11335785829.711,12155029601.5914,12419192366.1739,14643088590.8683,15336761817.1893,17046118533.2694,17778114533.7915,19529841175.56,21058925956.8302,22380109063.2837,23904445313.9993,25244364355.1568,26895625108.4163,28339693401.1737,28185271180.1879,29823029628.6952,32434173880.7766,35447022304.1779,39326484634.0147,41593677730.7733,44613972539.364,47570191182.371,47548718749.3087,
